timestamp,l1013aspv,l1013asop,l1013assp,f1023aspv,f1023asop,f1023assp,t1057aspv,t1057asop,t1057assp,f1024aspv,f1024asop,f1024assp,l1014aspv,l1014asop,l1014assp,f1025aspv,f1025asop,f1025assp,l1015aspv,l1015asop,l1015assp,p1049aspv,p1049asop,p1049assp,p1042aspv,p1042asop,p1042assp,p1054aspv,p1054asop,p1054assp,pd1056aspv,pd1056asop,pd1056assp,l1017aspv,l1017asop,l1017assp,f1030aspv,f1030asop,f1030assp,f1031aspv,f1031asop,f1031assp,t1065aspv,t1065asop,t1065assp,f1029aspv,f1029asop,f1029assp,t1067pv,f1026pv,f2021aspv,f2021asop,f2021assp,f1021aspv,f1021asop,f1021assp,f1048aspv,f1048asop,f1048assp,f60
2009-12-25 06:50:00,0.1374016747018523,0.57123809523809521,0,0.57898498927805575,0.43963636363636366,0.60042482888836446,0.70534829976890068,0.045454545454545456,0.70509648688767923,0.46164310737312736,0.56169242462629854,0.51433195235629203,0.16011129379031244,0.29509090909090913,0,0.30245398773006138,0.30095153795087415,0.30971337579617836,0.31886255924170614,0.2888651379712398,0.39333760409993596,0.75507835812647828,0.84663636363636363,0.049275431518131824,0.29220647773279307,0.15572727272727274,0,0.5784634564438218,0.059170305676855897,0,0.74673765528760838,1.0,0,0.48380398671096331,0.30400270224624221,1.0,0.22819885900570497,0.36540502299257166,0.24448315911730548,0.19420289855072415,0.21227986673012864,0.13037809647979137,0.21236727045596496,0.65208907254361803,0.0,0.66160413401755624,0.64404894327030049,0.70986184227243021,0.87166962699822381,0.75911728139245749,0.41461100569259962,0.37309090909090908,0.35915789473684206,0.43309002433090021,0.25024649970420038,0.40042105263157896,0.29999999999999999,0.60453781512605043,0.23201174743024966,nan
2009-12-25 06:51:00,0.13854351687388991,0.56971428571428573,0,0.57588753871813192,0.43445454545454543,0.59641255605381172,0.70485308682733583,0.045454545454545456,0.7046016823354776,0.45948119573070162,0.5589054978464657,0.51005955463490416,0.16453775135955481,0.29618181818181816,0,0.30276073619631905,0.30272184111529099,0.31449044585987262,0.32000000000000006,0.29372328021764477,0.39333760409993596,0.75118808160739159,0.81900000000000006,0.049275431518131824,0.28913630229419712,0.15145454545454545,0,0.56641213443457583,0.053384279475982524,0,0.68838083307234577,1.0,0,0.49792358803986708,0.32866069920621516,1.0,0.2110839445802771,0.36062964273081005,0.25493612078977934,0.23478260869565185,0.19466920514040922,0.13037809647979137,0.21736414740787036,0.66253443526170797,0.0,0.66400608425775121,0.65072302558398243,0.70143978785477856,0.87166962699822381,0.72617074181516794,0.42884250474383301,0.3686363636363636,0.36042105263157898,0.43390105433901061,0.25310589627292446,0.4046315789473684,0.40000000000000002,0.57949579831932785,0.18942731277533043,nan
2009-12-25 06:52:00,0.13892413093123568,0.56580952380952376,0,0.57064569930903031,0.43363636363636365,0.59617654000472042,0.70518322878837902,0.045454545454545456,0.70311726867887181,0.45170322105751015,0.55763871294654166,0.5033609528741585,0.16668774503604403,0.29500000000000004,0,0.30398773006134966,0.30781146271298959,0.31953290870488321,0.32123222748815167,0.29819277108433734,0.39333760409993596,0.74773435600450933,0.78590909090909089,0.049275431518131824,0.29116059379217252,0.15427272727272726,0,0.56069814555088082,0.050218340611353711,0,0.71688067647979958,1.0,0,0.49626245847176048,0.31295389292349268,1.0,0.20945395273023631,0.35833038556773961,0.25900116144018587,0.19565217391304374,0.18181818181818191,0.13037809647979137,0.22860712054965673,0.67033976124885208,0.0,0.65368128322527108,0.66184649610678548,0.65206243315600665,0.86589698046181129,0.6897793203481144,0.42504743833017078,0.36518181818181822,0.36505263157894735,0.43349553933495544,0.25123249852100171,0.39789473684210525,0.23799999999999999,0.54016806722689081,0.15271659324522763,nan
2009-12-25 06:53:00,0.13473737630043134,0.55761904761904757,0,0.56349773647843693,0.42881818181818182,0.58673589804106685,0.70254209310003302,0.045454545454545456,0.70179778987300023,0.44605444309646813,0.55561185710666328,0.49745727602278611,0.16858479828000505,0.29409090909090913,0,0.31411042944785278,0.31057756140739101,0.32377919320594478,0.32208530805687208,0.30169063350174891,0.39333760409993596,0.74415353329944089,0.74972727272727269,0.049275431518131824,0.29409581646423766,0.15963636363636366,0,0.58854085502051934,0.061353711790393006,0,0.71207850506315895,1.0,0,0.48837209302325563,0.30738051004897821,1.0,0.18826405867970658,0.34471170852493815,0.22764227642276424,0.22463768115941993,0.18324607329842912,0.13037809647979137,0.2254840724547158,0.65254820936639113,0.0,0.64265228569379995,0.64460511679644061,0.67782985417325969,0.8681172291296626,0.6469643597181931,0.42362428842504746,0.36818181818181817,0.36505263157894735,0.42214111922141118,0.24393610727667128,0.38399999999999995,0.16399999999999998,0.52991596638655469,0.12481644640234948,nan
2009-12-25 06:54:00,0.13410301953818829,0.55352380952380953,0,0.56230640934000475,0.42318181818181816,0.5824876091574227,0.70386266094420602,0.045454545454545456,0.70295233382813782,0.43915431905235747,0.55459842918672408,0.49267995857068875,0.17339066649803975,0.29736363636363639,0,0.31687116564417178,0.31146271298959954,0.32563694267515925,0.32151658767772512,0.30266226195102996,0.39333760409993596,0.74147344223160394,0.71400000000000008,0.049275431518131824,0.30010121457489886,0.17118181818181816,0,0.54791958859280054,0.043231441048034926,0,0.66082054494206077,1.0,0,0.50872093023255804,0.32764735686539431,1.0,0.19070904645476772,0.35638486027591082,0.27584204413472707,0.26086956521739096,0.13136601618277008,0.13037809647979137,0.23672704559650215,0.64738292011019283,0.0,0.6242356267092769,0.63681868743047843,0.65495217261746652,0.8805506216696265,0.61691877331123091,0.42599620493358631,0.35945454545454547,0.35747368421052633,0.40227088402270883,0.23545651745217908,0.37389473684210528,0.14399999999999999,0.51647058823529413,0.099853157121879602,nan
2009-12-25 06:55:00,0.13372240548084244,0.55019047619047623,0,0.55206099594948765,0.41963636363636359,0.57776728817559597,0.70353251898316282,0.045454545454545456,0.70311726867887181,0.43680974904922232,0.553585001266785,0.48957534955981358,0.18123181990641204,0.30418181818181816,0,0.31932515337423312,0.3109094932507192,0.32484076433121017,0.32018957345971566,0.30159347065682085,0.39333760409993596,0.73952830397206071,0.68127272727272725,0.049275431518131824,0.304284750337382,0.17945454545454548,0,0.579190691392655,0.056004366812227084,0,0.70800709886209412,1.0,0,0.48671096345514936,0.29150481337611889,1.0,0.18907905460472693,0.34082065794128052,0.23054587688734032,0.18840579710144889,0.15088053307948576,0.13037809647979137,0.24547158026233606,0.64313590449954083,0.0,0.6081722643886549,0.67130144605116815,0.68053017825834883,0.87833037300177585,0.58767612929962698,0.41698292220113853,0.35636363636363638,0.35915789473684206,0.40551500405515006,0.23516071780713865,0.376,0.14399999999999999,0.4892436974789916,0.080763582966226155,nan
2009-12-25 06:56:00,0.12750570921086016,0.53809523809523807,0,0.54848701453419113,0.41581818181818181,0.56761859806466841,0.70270716408055456,0.045454545454545456,0.70179778987300023,0.43447335777865626,0.55206485938687611,0.48674520973588814,0.18983179461236876,0.31190909090909091,0,0.31871165644171778,0.3093604779818544,0.32298301486199577,0.31829383886255924,0.29945588806840262,0.39333760409993596,0.73845074158396151,0.6534545454545454,0.049275431518131824,0.3032388663967614,0.18109090909090911,0,0.57191834190431734,0.052838427947598236,0,0.65372168284789656,1.0,0,0.50415282392026572,0.32055396047964874,1.0,0.17603911980440098,0.3413512557481429,0.24680603948896634,0.23478260869565185,0.14040932889100413,0.13037809647979137,0.24547158026233606,0.62190082644628097,0.0,0.63508281350828133,0.64516129032258074,0.63227776609972952,0.88410301953818837,0.55742333195192706,0.40180265654648956,0.35481818181818181,0.34652631578947368,0.39821573398215737,0.22944192466969043,0.36294736842105257,0.091999999999999998,0.4892436974789916,0.073421439060205582,nan
2009-12-25 06:57:00,0.12408018269474755,0.52952380952380951,0,0.53752680486061466,0.40772727272727272,0.55652584375737546,0.70089138329481671,0.045454545454545456,0.6996536368134586,0.42979239650495493,0.55105143146693691,0.48480062143966857,0.1986847097508537,0.32118181818181818,0,0.31564417177914111,0.30714759902633332,0.31847133757961782,0.31526066350710907,0.29488923435678194,0.39333760409993596,0.73763842532216362,0.62645454545454538,0.049275431518131824,0.30445344129554652,0.18472727272727274,0,0.5611137083787866,0.048034934497816602,0,0.67199081323729004,1.0,0,0.50747508305647826,0.31143387941226142,1.0,0.17766911165444171,0.34577290413866291,0.25842044134727066,0.19710144927536227,0.13041408852927158,0.13037809647979137,0.26233603997501581,0.63269054178145079,0.0,0.59401151297257981,0.58843159065628492,0.64885392147577681,0.88143872113676724,0.54180480729382519,0.41176470588235298,0.36690909090909091,0.3528421052631579,0.40145985401459855,0.23200552159337409,0.36673684210526319,0.091999999999999998,0.50403361344537811,0.079295154185022032,nan
2009-12-25 06:58:00,0.12623699568637398,0.52904761904761899,0,0.53085537288539431,0.40481818181818185,0.55534576351191889,0.70039617035325175,0.045454545454545456,0.69948870196272472,0.42866373141042247,0.54851786166708894,0.48166752977731747,0.20614645251043387,0.3277272727272727,0,0.30552147239263805,0.30648373533967699,0.31342887473460723,0.312132701421801,0.2902254178002332,0.39333760409993596,0.73780420415110182,0.6035454545454545,0.049275431518131824,0.30904183535762442,0.19609090909090909,0,0.58989143421121071,0.060698689956331889,0,0.6824303163169434,1.0,0,0.49460132890365421,0.29826042898159094,1.0,0.1727791361043195,0.33303855677396532,0.22590011614401861,0.20434782608695606,0.14802475011899099,0.13037809647979137,0.26420986883198028,0.62132690541781455,0.0,0.6218157514672894,0.63348164627363757,0.6438228642838828,0.87166962699822381,0.52856920845420641,0.42314990512333961,0.37163636363636365,0.36126315789473684,0.39943227899432282,0.23239992112009467,0.37726315789473686,0.13200000000000001,0.50873949579831934,0.10425844346549193,nan
2009-12-25 06:59:00,0.13131184978431873,0.53257142857142858,0,0.52680486061472476,0.40554545454545454,0.55770592400283225,0.69924067348960051,0.045454545454545456,0.69800428830611905,0.42869099385231935,0.54674436280719529,0.48169083376488864,0.21904641456936894,0.34354545454545454,0,0.30644171779141105,0.30194733348085862,0.30705944798301488,0.30872037914691952,0.28439564710454723,0.39333760409993596,0.7386386242567583,0.58745454545454545,0.049275431518131824,0.31322537112010757,0.20690909090909093,0,0.56075009090436889,0.047816593886462894,0,0.62856248042593166,0.94872727272727275,0,0.52491694352159457,0.337274109103192,1.0,0.17033414832925836,0.34612663600990451,0.27061556329849018,0.22898550724637662,0.122322703474536,0.13037809647979137,0.26420986883198028,0.60651974288337929,0.0,0.58279814399410013,0.57675194660734164,0.62258524269422588,0.87833037300177585,0.51916701201823456,0.42172675521821629,0.37345454545454543,0.36252631578947364,0.41605839416058393,0.24295010845986986,0.38273684210526315,0.19800000000000001,0.59462184873949575,0.29515418502202639,nan
2009-12-25 07:00:00,0.13892413093123568,0.53914285714285715,0,0.52203955206099595,0.41172727272727272,0.56478640547557235,0.69825024760647081,0.045454545454545456,0.69651987464951337,0.42502692166137318,0.547251076767165,0.4798420507509063,0.23371695965600109,0.36145454545454542,0,0.29539877300613498,0.30017703031644172,0.30175159235668786,0.30568720379146919,0.27934317916828599,0.39333760409993596,0.74002011449791127,0.57954545454545459,0.049275431518131824,0.31322537112010757,0.21127272727272725,0,0.57773622149498749,0.055458515283842796,0,0.67877649023906461,1.0,0,0.51411960132890333,0.31531835838540789,1.0,0.17522412387938058,0.34718783162362932,0.25783972125435545,0.19420289855072415,0.13802950975725845,0.13037809647979137,0.2773266708307307,0.59756657483930209,0.0,0.55126806584109223,0.54949944382647398,0.60097341023905604,0.87833037300177585,0.51199233319519266,0.42077798861480076,0.37463636363636366,0.359578947368421,0.41078669910786703,0.24137251035298754,0.37894736842105264,0.59800000000000009,0.71882352941176475,0.63142437591776801,nan
2009-12-25 07:01:00,0.14463334179142348,0.54352380952380952,0,0.5368120085775554,0.41463636363636364,0.57021477460467318,0.69511389897655995,0.045454545454545456,0.69503546099290769,0.42588023609274683,0.54801114770711945,0.48044018643190056,0.24901985582395353,0.37936363636363635,0,0.29049079754601226,0.2957512724053995,0.29538216560509556,0.30255924170616111,0.27341624562767197,0.39333760409993596,0.74166132490440084,0.57354545454545458,0.049275431518131824,0.3122132253711199,0.21327272727272728,0,0.58729416653680422,0.060480349344978181,0,0.6357657375508925,0.94300000000000006,0,0.51827242524916917,0.327985137645668,1.0,0.17359413202933985,0.34347364697559252,0.24912891986062718,0.22898550724637662,0.14278914802475018,0.13037809647979137,0.28794503435352903,0.59997704315886136,0.0,0.5474884511774164,0.54671857619577313,0.6492489218338181,0.87788632326820615,0.51611065064235395,0.41935483870967738,0.36763636363636359,0.3570526315789474,0.40835360908353607,0.23634391638730032,0.3717894736842105,0.82200000000000006,0.8294117647058824,0.66372980910425838,nan
2009-12-25 07:02:00,0.14793199695508752,0.54571428571428571,0,0.54110078627591141,0.41590909090909089,0.57233891904649514,0.69280290524925714,0.045454545454545456,0.69107702457529274,0.4264336636632543,0.54623764884722581,0.48038322112894871,0.26508157328949034,0.40081818181818185,0,0.28558282208588959,0.29165744633768531,0.28927813163481952,0.29962085308056874,0.26758647493198601,0.39333760409993596,0.74406511792400687,0.57790909090909093,0.049275431518131824,0.31059379217273925,0.21409090909090911,0,0.55342579606254327,0.04683406113537119,0,0.6242822841632738,0.92463636363636359,0,0.54028239202657791,0.35044755953386253,1.0,0.18826405867970658,0.36239830208701806,0.29965156794425091,0.23478260869565185,0.11232746311280345,0.13037809647979137,0.29793878825733938,0.50998622589531672,0.0,0.54928351207120829,0.55172413793103459,0.5699346978940244,0.87788632326820615,0.52074699544135938,0.41982922201138523,0.35781818181818181,0.35157894736842105,0.40713706407137068,0.23318872017353579,0.37431578947368421,0.81600000000000006,0.8447058823529412,0.62555066079295152,nan
2009-12-25 07:03:00,0.15059629535650848,0.54599999999999993,0,0.54229211341434358,0.4169090909090909,0.57375501534104323,0.68785077583360854,0.045454545454545456,0.68728352300841156,0.42670356183803382,0.54699771978718015,0.48105644743656134,0.28670798027064631,0.43009090909090913,0,0.2760736196319018,0.28723168842664309,0.28290870488322717,0.29601895734597156,0.26097940147687521,0.39333760409993596,0.74824827037421815,0.59890909090909084,0.049275431518131824,0.31605937921727406,0.22736363636363638,0,0.58724222118331615,0.061790393013100423,0,0.66708424678985279,1.0,0,0.52491694352159457,0.32764735686539431,1.0,0.18907905460472693,0.35779978776087729,0.26596980255516844,0.17681159420289841,0.17134697762969994,0.13037809647979137,0.3066833229231733,0.5312213039485767,0.0,0.53615216790093101,0.55951056729699677,0.56791811711876117,0.86856127886323242,0.52740364691255703,0.40037950664136623,0.35563636363636364,0.35157894736842105,0.41240875912408759,0.23900611319266418,0.376,0.752,0.76739495798319324,0.55506607929515417,nan
2009-12-25 07:04:00,0.15249936564323771,0.54580952380952386,0,0.54086252084822495,0.41936363636363638,0.57304696719376924,0.68207329151535145,0.045454545454545456,0.68035625927758525,0.42812393506086344,0.54801114770711945,0.48220611082340753,0.30580498292652081,0.45081818181818184,0,0.26380368098159512,0.28324850630670506,0.27255838641188956,0.29127962085308057,0.25087446560435289,0.39333760409993596,0.75114939988063922,0.6130000000000001,0.049275431518131824,0.31902834008097136,0.23718181818181819,0,0.57186639655082927,0.055567685589519633,0,0.60402964818874627,0.81863636363636361,0,0.54568106312292319,0.361932106063165,1.0,0.19396903015484923,0.36699681641315884,0.29268292682926833,0.21594202898550757,0.18324607329842912,0.13037809647979137,0.30855715178013732,0.52881083562901743,0.0,0.50739022216759366,0.55561735261401568,0.53794428877991096,0.85834813499111851,0.53494094488188981,0.42030360531309302,0.37090909090909091,0.35873684210526313,0.39618815896188164,0.22914612502464998,0.36210526315789471,0.78200000000000003,0.77126050420168069,0.48751835535976507,nan
2009-12-25 07:05:00,0.15389495052017249,0.54514285714285715,0,0.53752680486061466,0.42236363636363639,0.57257493509558655,0.67745130406074605,0.045454545454545456,0.67656275771070429,0.4303022041684274,0.54826450468710419,0.48479026411185916,0.28645503983811815,0.42709090909090908,0,0.25122699386503072,0.27782695286567827,0.26061571125265393,0.28587677725118482,0.23989506412747766,0.39333760409993596,0.75243142282442932,0.62072727272727268,0.049275431518131824,0.31548582995951402,0.23609090909090907,0,0.57004830917874405,0.055240174672489095,0,0.64683161081532514,0.95172727272727276,0,0.55107973421926915,0.36024320216179695,1.0,0.20945395273023631,0.37566324725857797,0.30429732868757264,0.18260869565217366,0.21132793907663017,0.13037809647979137,0.31605246720799518,0.53351698806244263,0.0,0.49175193846090809,0.53948832035595118,0.55619284333269436,0.86500888099467121,0.53781599668462499,0.42077798861480076,0.37363636363636366,0.36210526315789471,0.39578264395782642,0.2297377243147308,0.36884210526315786,0.59199999999999997,0.73495798319327721,0.42437591776798828,nan
